1.0,4.0,3.6,70.9,-427.6
2.0,1.8,5.8,70.9,-422.5
3.0,1.5,-2.5,70.9,-435.4
4.0,7.3,-0.5,70.9,-418.8
5.0,6.2,-2.9,70.9,-420.6
6.0,4.4,-3.5,70.9,-425.5
7.0,6.3,1.7,70.9,-422.9
8.0,-0.8,4.2,70.9,-431.4
9.0,-1.4,-4.0,70.9,-431.6
10.0,-4.7,0.9,70.9,-428.2
11.0,-3.4,-2.7,70.9,-429.7
12.0,-2.4,-10.1,70.9,-401.2
13.0,6.6,-8.6,70.9,-399.3
14.0,11.0,-0.3,70.9,-398.1
15.0,7.1,8.4,70.9,-398.4
16.0,-2.4,10.3,70.9,-400.1
17.0,-10.1,3.6,70.9,-399.7
18.0,-12.1,-5.5,70.9,-389.2
19.0,-3.3,3.0,70.9,-430.6
20.0,-7.1,-8.1,70.9,-399.3
21.0,2.4,-10.6,70.9,-399.6
22.0,9.4,-5.1,70.9,-399.3
23.0,10.1,4.5,70.9,-398.2
24.0,2.5,10.4,70.9,-399.7
25.0,-6.9,7.6,70.9,-401.5
26.0,-11.9,-0.8,70.9,-395.7
27.0,4.0,3.6,61.8,-552.0
28.0,1.8,5.8,61.8,-538.1
29.0,1.5,-2.5,61.8,-585.7
30.0,7.3,-0.5,61.8,-516.0
31.0,6.2,-2.9,61.8,-524.4
32.0,4.4,-3.5,61.8,-546.8
33.0,6.3,1.7,61.8,-532.0
34.0,-0.8,4.2,61.8,-568.5
35.0,-1.4,-4.0,61.8,-567.7
36.0,-4.7,0.9,61.8,-557.5
37.0,-3.4,-2.7,61.8,-563.9
38.0,-2.4,-10.1,61.8,-456.1
39.0,6.6,-8.6,61.8,-447.2
40.0,11.0,-0.3,61.8,-442.0
41.0,7.1,8.4,61.8,-443.2
42.0,-2.4,10.3,61.8,-451.6
43.0,-10.1,3.6,61.8,-448.9
44.0,-12.1,-5.5,61.8,-393.2
45.0,-3.3,3.0,61.8,-564.7
46.0,-7.1,-8.1,61.8,-446.8
47.0,2.4,-10.6,61.8,-446.3
48.0,9.4,-5.1,61.8,-448.0
49.0,10.1,4.5,61.8,-442.3
50.0,2.5,10.4,61.8,-449.3
51.0,-6.9,7.6,61.8,-458.7
52.0,-11.9,-0.8,61.8,-425.8
53.0,4.0,3.6,52.6,-868.2
54.0,1.8,5.8,52.6,-863.3
55.0,1.5,-2.5,52.6,-902.9
56.0,7.3,-0.5,52.6,-818.3
57.0,6.2,-2.9,52.6,-840.2
58.0,4.4,-3.5,52.6,-873.1
59.0,6.3,1.7,52.6,-844.0
60.0,-0.8,4.2,52.6,-888.2
61.0,-1.4,-4.0,52.6,-887.5
62.0,-4.7,0.9,52.6,-893.5
63.0,-3.4,-2.7,52.6,-953.9
64.0,-2.4,-10.1,52.6,-632.7
65.0,6.6,-8.6,52.6,-597.0
66.0,11.0,-0.3,52.6,-580.6
67.0,7.1,8.4,52.6,-592.9
68.0,-2.4,10.3,52.6,-624.7
69.0,-10.1,3.6,52.6,-607.8
70.0,-12.1,-5.5,52.6,-407.8
71.0,-3.3,3.0,52.6,-888.9
72.0,-7.1,-8.1,52.6,-612.4
73.0,2.4,-10.6,52.6,-618.3
74.0,9.4,-5.1,52.6,-599.5
75.0,10.1,4.5,52.6,-581.0
76.0,2.5,10.4,52.6,-605.5
77.0,-6.9,7.6,52.6,-643.7
78.0,-11.9,-0.8,52.6,-545.4
79.0,3.6,3.2,49.7,-966.1
80.0,1.6,5.2,49.7,-949.2
81.0,1.4,-2.2,49.7,-976.9
82.0,6.5,-0.5,49.7,-943.6
83.0,5.4,-2.5,49.7,-940.8
84.0,3.9,-3.1,49.7,-940.2
85.0,5.6,1.5,49.7,-949.5
86.0,-0.7,3.7,49.7,-969.0
87.0,-1.2,-3.6,49.7,-968.9
88.0,-4.2,0.8,49.7,-959.5
89.0,-3.0,-2.4,49.7,-907.8
90.0,-2.1,-8.9,49.7,-928.7
91.0,5.8,-7.6,49.7,-900.9
92.0,9.7,-0.3,49.7,-876.3
93.0,6.2,7.4,49.7,-880.3
94.0,-2.1,9.1,49.7,-914.7
95.0,-9.0,3.1,49.7,-904.8
96.0,-10.7,-4.9,49.7,-622.6
97.0,-2.9,2.6,49.7,-957.6
98.0,-6.3,-7.2,49.7,-898.9
99.0,2.1,-9.4,49.7,-885.4
100.0,8.3,-4.5,49.7,-903.0
101.0,8.9,4.0,49.7,-878.8
102.0,2.2,9.2,49.7,-909.0
103.0,-6.1,6.8,49.7,-939.7
104.0,-10.5,-0.7,49.7,-802.3
105.0,2.2,2.0,44.3,-1165.2
106.0,1.0,3.2,44.3,-1181.0
107.0,0.8,-1.4,44.3,-1135.6
108.0,4.0,-0.3,44.3,-1202.3
109.0,3.4,-1.6,44.3,-1199.1
110.0,2.4,-1.9,44.3,-1174.6
111.0,3.4,0.9,44.3,-1184.5
112.0,-0.4,2.3,44.3,-1152.1
113.0,-0.8,-2.2,44.3,-1155.9
114.0,-2.6,0.5,44.3,-1165.7
115.0,-1.8,-1.5,44.3,-1166.0
116.0,-1.3,-5.6,44.3,-1252.5
117.0,3.6,-4.7,44.3,-1266.2
118.0,6.0,-0.2,44.3,-1271.5
119.0,3.9,4.6,44.3,-1274.6
120.0,-1.3,5.7,44.3,-1260.5
121.0,-5.6,2.0,44.3,-1262.9
122.0,-6.6,-3.0,44.3,-1381.5
123.0,-1.8,1.6,44.3,-1158.2
124.0,-3.9,-4.5,44.3,-1266.2
125.0,1.3,-5.8,44.3,-1275.0
126.0,5.2,-2.8,44.3,-1260.2
127.0,5.5,2.5,44.3,-1273.2
128.0,1.3,5.7,44.3,-1260.2
129.0,-3.8,4.2,44.3,-1245.4
130.0,-6.5,-0.5,44.3,-1308.9
131.0,2.2,2.0,35.7,-1168.2
132.0,1.0,3.2,35.7,-1183.9
133.0,0.8,-1.4,35.7,-1138.8
134.0,4.0,-0.3,35.7,-1205.0
135.0,3.4,-1.6,35.7,-1201.9
136.0,2.4,-1.9,35.7,-1177.6
137.0,3.4,0.9,35.7,-1187.3
138.0,-0.4,2.3,35.7,-1155.2
139.0,-0.8,-2.2,35.7,-1159.1
140.0,-2.6,0.5,35.7,-1168.8
141.0,-1.8,-1.5,35.7,-1169.1
142.0,-1.3,-5.6,35.7,-1255.3
143.0,3.6,-4.7,35.7,-1268.8
