3.75176, 10.1769, 35.9725
4.65375, 10.6384, 34.5616
5.6566, 9.93937, 34.8524
2.65884, 10.0711, 34.8741
3.18501, 9.48097, 62.2079
0.464902, 19.9772, 62.4597
-0.250714, 8.18974, 71.0818
7.83939, 18.3898, 69.5977
-8.96679, -10.965, 76.5961
-4.41257, -9.2704, 62.2455
-12.3989, -5.65018, 66.2363
-0.587404, -1.28468, 73.3917
-2.69744, 9.87959, 37.9071
-2.19614, 9.91842, 41.7055
-1.43555, 11.0037, 35.489
-2.17846, 11.6729, 34.2035
-5.22466, -19.2843, 72.468
-4.41257, -9.2704, 62.2455
-0.527847, -16.8687, 63.8517
-10.9568, -16.722, 63.9395
-10.6632, 6.64954, 28.2675
-12.7772, 2.80627, 32.794
-11.7804, 7.69536, 31.9675
-15.1136, 3.98803, 31.0028
-1.67841, 17.5393, 30.2899
-2.04954, 16.9936, 49.5686
-2.47241, 13.5848, 32.1717
-1.40689, 11.9509, 33.9912
-18.6177, -2.8957, 50.3215
-16.9792, -2.93689, 49.6014
-17.6161, -1.62919, 49.73
-19.6975, -2.07436, 51.6666
-8.83084, -6.73895, 27.6938
-4.22899, -6.68045, 21.7198
-7.28175, -16.8787, 28.6842
-10.654, -16.8385, 27.8107
-1.06969, -10.4432, 6.93889e-15
-0.951856, -19.1288, 6.93889e-15
0.357933, -18.8722, 1.06342
-9.07627, -17.2975, 2.96923
-10.6389, 1.61878, 43.7944
-12.7561, 0.744923, 46.8903
-12.8888, 2.59401, 47.2752
-15.9824, 1.95418, 49.1892
7.21883, 9.60503, 34.005
6.68612, 10.5868, 33.3734
7.32699, 10.3054, 33.2501
7.66773, 9.85983, 31.3065
12.0103, 6.43643, 32.3171
9.55257, 4.87031, 36.311
10.9376, 4.86567, 34.0709
13.2172, 6.27441, 48.4259
-7.69511, -15.2442, 30.4403
-4.49597, -9.00241, 39.0163
-5.06028, -10.1947, 45.0515
-5.1145, -11.6721, 46.8562
-15.3566, -9.6865, 49.9016
-15.6971, -8.38747, 30.2377
-15.4215, -10.6585, 29.7717
-16.4381, -9.5659, 50.4779
-2.06674, -7.14506, 34.3154
-0.70827, -9.7759, 33.4311
